,item,product_id
137430,5085,25946
137440,2884,18935
137568,1047,12137
137577,13385,683
137578,13422,689
137591,7671,29218
137623,2099,13853
137677,1130,12277
137681,2156,14000
137692,4190,23785
137702,6283,27688attr130
137707,6577,28119attr84
137726,11559,35390
137920,3312,19543
137929,1282,12482
138159,8427,29988
138242,8854,30576
138299,12373,4788
138351,14238,8442
138384,1530,12995
138386,8460,30025
138388,14369,9190
138411,183,10780
138412,188,10788
138416,2541,18430
138569,10330,32282
138575,10383,32337
138582,10558,32519
138584,10618,32579
138645,6166,27501
138670,41,1039
138671,128,1070
138673,13160,6426
138714,2004,13744
138772,13870,7842
138955,7602,29165attr2701
139035,14044,813attr45
139087,10883,3291
139088,10884,3292
139120,8646,30352
139309,4181,23781attr1986
139349,10319,32270
139415,2670,18634
139422,7455,29066
139550,5801,26982
139585,3220,19438
139666,7219,28825
139716,6855,28444
139748,4708,25122
139769,3682,20242
139817,5554,26604
139846,10437,32390
139931,1962,1367
139951,4256,23937
140037,12269,4610
140076,1431,12843
140140,6668,28249attr2411
140160,7384,28998attr2784
140180,11577,35410
140183,12600,5322
140302,13657,7405
140313,11611,35560
140347,4288,23983
140584,3998,22451
140761,2650,18579
140763,4196,23796
140774,7150,28743
140789,11477,3526
140837,2824,18836
140913,5401,26389
140954,7104,28697attr2536
141025,7212,28812
141026,7213,28813
141048,11616,35606
141132,6856,28445
141137,14285,892
141211,5090,25954
141515,5441,26466
141520,11578,35412
141605,3556,19970
141617,5904,27153
141635,11898,3921
141672,962,1200
141690,9566,3152
141928,4467,24373
142127,7573,29149attr1924
142143,7130,28719
142167,4051,22843
142194,8129,29671
142292,11202,34919attr3265
142348,8662,30371
142522,1140,12291
142556,7109,28697attr2543
142578,2935,18993
142585,4501,24427
142613,8898,30626
142617,8921,30650
142674,2470,1769
142757,6182,27525
142881,13485,7059
142917,5725,26858
142967,221,10837
142969,1870,13526
143100,804,11803
143119,9522,31470attr3175
143126,2011,13753
143131,3721,20342
143145,241,1085attr78
143183,9305,31086attr407
143200,10418,32371
143205,3795,20461
143235,2136,13921
143255,529,1132
143260,12886,5985
143309,12246,4546
143335,4474,24383
143371,51,1050
143380,715,11622
143401,2460,1744
143473,8644,30349
143498,10425,32378
143502,10553,32514
143546,13002,6154attr1314
143691,3314,19546
143710,11537,35362
143722,3887,21572
143728,356,1106
143733,13807,7729
143822,10616,32577
143824,6870,28460
143835,12189,4432
143840,721,11641
143849,13581,7248
143917,11489,35292
143940,4605,24589
144167,6772,28345
144178,12566,5271
144352,12030,4145
144426,3356,19579attr132
144428,3707,20317
144568,3655,20193
144672,1239,12424
144683,7098,28697attr2524
144756,5978,2725
144905,3693,20280
144952,1881,13543
144957,1162,12321
145202,6589,28137
145253,11874,3884
145260,9138,30894
145413,6735,28308
145449,278,10930
145452,711,11617
145456,3478,19822
145458,13594,7271
145530,11122,3432
145534,1695,13261
145552,10438,32391
145557,3990,22402
145563,13419,6880
145579,2987,19069
145639,13947,7970
145699,1267,12464
145729,4806,25603
145772,13035,6204attr133
145773,13036,6204attr799
145793,3233,19449
145826,11589,35461
145847,13384,6828
145999,5244,26184
146036,9574,31527
146083,1771,13364
146166,7832,2940
146206,13590,7262
146273,11112,34271
146947,1985,13721
147121,2860,18901
147122,2861,18902
147130,6990,28580
147319,8547,30120
147359,11671,35816
147364,2858,18898
147442,1639,13162
147444,4211,23825
147449,10918,3313
147474,260,10893
147522,14073,819
147530,2574,18463attr35
147596,253,10880
147696,7199,28798
147708,5963,27229
147876,13669,7424
148047,5273,26227attr2304
148135,2113,13879
148152,8194,2973
148177,3124,19274
148253,8153,29693
148258,173,10758
148260,9561,31511
148261,9562,31512
148262,9563,31516
148284,3470,19812
148289,1880,13542
148420,7827,29388
148437,1292,12504
148465,396,11121
148522,8642,30347
148532,3032,19122
148658,8789,30509
148690,2419,1667
148702,12653,5462
148717,3791,20453
148753,12492,5120
148772,385,11105
148846,10960,33400
148885,3724,20347
148892,12031,4146
149096,1433,12845
149098,9389,31185
149153,2820,18831
149192,1594,13090
149210,11172,34893
149213,12091,4242
149228,6545,28091
149251,8495,30063
149276,13528,7147
149277,13843,7796
149329,13052,6236attr135
149338,7726,29273attr2789
149390,5523,26575attr1923
149422,8982,30722attr796
149429,12090,4241attr135
149442,2555,18446attr398
149458,3002,19083
149461,3360,19581
149466,4515,24446
149509,13892,7874
149530,6520,28062
149570,11934,3977
149614,5243,26181
149656,3363,19589
149795,13658,7406
149871,10662,32616attr133
149899,11025,33777
149943,7625,2918
150009,11644,35669
150010,11646,35672
150012,11649,35681
150013,11689,35859
150034,6006,27291
150035,7062,28660
150148,3291,19515
150161,1315,12542
150351,4021,2264
150354,8570,30172
150377,3960,2221attr84
150541,11111,34270
150570,6489,28022attr678
150588,9377,31164
150708,3794,20459
150741,9638,31595
150757,407,11144
150806,4034,2272
150887,1728,13309
150980,3189,19392
151277,12791,5772
151347,6462,27934
151400,6963,28554
151543,9215,30980
151581,10999,33626
151758,2639,18563
151760,2719,18711
151767,2868,18912
151772,3623,20137
151775,4540,24484
151777,5032,25858
151783,5825,27015
151799,9304,31086attr1476
151811,10633,32593
151832,10751,32699
151834,10755,32702
151845,10922,33161
151848,11161,34882
151850,11209,34931
151853,11213,34936
151856,11302,35052
151859,11409,35178
151867,14310,9094
151920,5983,27254
151942,9034,30781
151956,663,11533
151982,13760,7586
152120,8805,30527
152334,6185,27549
152443,13948,7974
152453,12382,4809
152463,1614,13126
152479,11932,397
152480,12387,4814
152497,140,10713
152589,14050,814attr30
152658,2677,18643
152702,7361,28988attr2578
152703,7362,28988attr2579
152728,2708,18695
152729,13660,7409
152873,2828,18840
152885,1399,12790
152892,2384,1593
152914,7528,29115
152945,12003,4083
153016,5850,27092
153079,2299,14447
153081,3573,20027
153086,13286,6653
153409,6875,28465
153411,6881,28471
153497,12802,5811
153538,14377,9202
153656,9830,31803
153693,2581,18466
153709,9639,31596
153773,10769,32716
153776,11696,35872
153779,12138,4343
153840,1175,12340
153854,12977,6138
153974,13648,7384
153975,13653,7395
153976,13663,7412
154062,4654,24732
154090,512,11314attr1686
154231,4071,23000
154260,12456,5036
154545,3271,19499attr1916
154565,10423,32376
154632,7467,29079
154634,7712,29262attr2776
154639,9915,31892
154763,7279,28892attr2573
154803,9432,31280
154876,4028,22697
154877,4031,22700
154929,11900,3931
154931,13684,7450
154946,3548,19945
155020,10497,32456
155029,9121,30889attr3107
155223,7817,29364attr2846
155318,11693,35867
155432,673,11550
155614,3075,19173attr893
155655,4659,24738
155716,11134,347
155718,11744,364
155754,2469,1762
155757,5998,27281
155795,10389,32344
155814,4425,24217
155876,11321,35074
155882,13897,7881
155945,3349,19575attr1640
156125,5433,26458
156177,1208,12389
156178,1264,12461
156185,699,11595
156250,2185,14055
156255,11887,3907
156359,4311,24052
156438,9146,30902
156465,11417,35186
156470,4944,25753
156499,12684,5523
156509,8617,30314
156538,13530,7153
156554,3238,19454
156561,6463,27937
156566,8501,30071
156696,7492,29094attr2069
156861,14187,8345attr1531
156924,598,11451
156935,3727,20351
157170,8631,30330
157196,5853,27096
157220,8654,30361
157308,12789,5766
157309,12807,5836
157321,3748,20390
157324,12448,502
157583,6217,27583
157597,5802,26983
157675,7794,29339
157800,8439,30001
158006,1411,12811
158267,2327,149
158298,101,10623
158307,488,11257
158327,3318,19550
158435,13529,7148
158609,6087,2742
158686,9411,3123
158724,5540,26587
158764,14104,8226
158968,6367,27810
158973,12601,5323
159150,7191,28789
159253,4344,24089
159301,7683,29237
159306,1027,12112
159389,5376,26362
159447,12485,5107
159571,11035,33817
159573,10221,32172attr1926
159614,14335,9150
159691,3743,20383
159785,9130,30891attr3125
159877,2409,1646
159897,13856,7812
159910,12097,426
159997,2335,1500
160068,10189,32143
160074,3250,19470
160159,6899,28488
160197,2326,1489
160268,14130,8261
160337,5080,25931
160363,10388,32343
160559,1016,12087
160567,3932,21979
160591,12488,5113
160607,13792,7677
160676,1350,12652
160684,1951,13647
160834,2875,18923
160875,5024,2585
160921,3989,2240
161150,7115,28702
161189,7385,28998attr2786
161220,8438,30000
161229,9962,31922
161259,5368,26352
161271,11177,34898
161321,2920,18967
161391,230,10846
161454,13093,6297attr1328
161461,5419,26420
161462,2383,1592
161553,1183,12349
161585,5735,26886
161712,4383,24151
161799,10813,32761
161862,10737,32685
161875,9055,30818
161904,10380,32334
161923,2571,18461attr44
161930,9448,3134
161931,9519,3147
162206,5035,25861
162246,11256,34994
162262,1502,12949
162275,4058,2289
162276,4061,2292
162281,8865,30589
162377,11355,35115
162475,7364,28988attr2585
162476,7373,28988attr3082
162518,1117,12248
162584,5921,27171
162603,12820,586attr776
162604,12821,586attr777
162606,12823,586attr779
162777,13990,806
162790,12951,6075
162844,1956,13657
162846,4776,25523
162847,5322,26297
163045,1206,12386
163065,6546,28092
163249,3929,21930
163321,12144,436
163449,7108,28697attr2541
163566,8782,30502
163596,1045,12135
163600,10042,320
163636,11655,35702
163974,12335,4699
163975,12648,5442
163987,9046,30807
164010,7998,29555attr2912
164058,10433,32386
164073,11581,35445
164238,10151,32111attr1924
164240,10215,32170attr1923
164243,10638,32598attr1924
164281,5720,26848attr897
164331,11675,35821
164485,285,10935
164486,504,11303
164496,14176,8329
164652,9451,31355
164654,10345,323
164665,3091,19186attr895
164782,12533,5201
164823,1335,12620
165070,9719,31689
165155,12122,4305
165254,5965,27231
165305,6255,27634
165352,3155,19322
165469,11060,33921
165614,6405,27866
165655,8734,30452
165658,14202,8382
165711,1624,13140
165747,4255,23933
165798,9590,31549attr1924
165952,10972,33507
165980,7775,29315
166145,1998,13737
166203,13718,7518
166286,9632,31588
166348,5766,26926
166412,5660,26784
166495,10436,32389
166522,1554,13028
166595,12496,5138
166596,13701,7472
166665,5647,26770
166703,11155,34868attr3262
166723,2454,1732
166771,13348,6766
166780,2923,18971
166783,4452,24310
166802,10900,32998
166814,12742,5642
166828,10529,32491
166835,515,11314attr551
166836,518,11314attr562
166841,6995,28585
167049,13608,7294
167073,10606,32567
167101,13597,7274
167106,501,11289
167107,546,1137
167194,13925,7919attr94
167278,4993,25811
167288,8948,30680
167353,9478,31386
167518,2359,1545
167535,13622,7329
167567,3821,20585
167651,4002,22474
167722,5303,2627
167733,7843,29414attr2870
167753,11330,35085
167795,442,11207
167924,3589,20057
167936,6850,28439
167937,6868,28458
167952,9927,319
167956,10600,32561
167957,10640,326
167959,11014,337
167967,12790,5768
168048,11674,35820
168121,382,11093
168277,9071,30835
168327,1342,12640
168344,2173,1402
168410,12284,463
168507,8758,30475attr3013
168566,6898,28487attr2454
168655,4197,2380
168750,1149,12302
168813,7651,29204attr2749
168816,9120,30889attr3106
168841,3560,19989
168866,8857,30580
168964,10775,32722
168984,2023,13767
168989,5445,26470
168991,8888,30616
169253,10392,32347
169348,4581,24558
169443,1645,13169
169587,522,11314attr577
169875,6529,28071
170046,6338,27766
170110,4909,25711
170142,1578,13065
170467,11699,35878
170500,6374,27822attr2392
170586,7644,29201attr2069
170613,1681,13240
170832,8925,30654
170866,13655,7403
171034,720,11640
171130,11752,3648
171211,3974,22300
171218,1312,12538
171311,9129,30891attr3122
171318,11455,35220
171352,6373,27822attr2391
171470,12986,614attr804
171599,13165,6435
171734,6997,28587
171749,10951,33359
171831,10959,334
171833,6110,27430attr895
172028,4451,24306
172135,9233,31012
172194,3674,20231
172195,12578,5284
172281,1189,12357
172335,6320,27730
172337,11205,34928
172423,7365,28988attr2586
172424,7367,28988attr2588
172426,7748,29290attr2829
172439,2426,1675
172500,14169,8319
172566,7908,29463attr84
172579,12755,5664
172580,13729,7536
172581,13787,7669
172594,1178,12345attr1723
172678,13661,7410
172683,9391,31187
172791,741,11672
172826,6238,27606
173093,3697,20294
173106,11496,35305
173227,2435,1688
173229,2485,1784
173383,7781,29320
173532,5216,26139
173655,4666,24749
173686,3592,20063
173752,3107,19230
173758,3454,19773
173877,12121,4304
173995,5135,26016
174162,11942,3985attr488
174229,11682,35838
174370,13462,701
174442,6880,28470
174607,2165,14011
174626,1525,12981
174738,8909,30636
174863,10863,32810
175042,2080,13822
175278,9607,31566
175323,430,11195
175412,566,11403attr2000
175472,3852,21055
175493,1969,13693
175542,11505,35317
175543,11676,35822
175557,1836,13465
175607,5046,25871
175624,4763,25449
175625,4765,25457
175645,1489,12933
175661,5603,26702
175736,2155,13994
175761,5109,25978
175775,8731,30448
175817,7833,29409
176104,9576,31530
176157,13909,7902
176250,5383,26369
176354,7569,29147attr1924
176359,7610,29167attr1924
176539,1068,12161
176544,10030,31988
176635,4386,24156
176717,3764,20418
176745,2065,13806
176746,3025,19115
176769,12982,614attr1998
176817,3327,19566
176873,13169,6440
176912,1426,12838
176935,10893,32957
176956,2917,18961attr795
176982,12001,4075
177236,8690,30409
177257,11536,35361
177438,6968,28559
177496,8986,30727
177537,11351,35111
177591,11015,33709
177629,3851,21050
177688,12167,4409attr838
177798,5664,2679
177928,127,10699
177942,12049,418
178001,12935,6050attr1282
178005,14215,8400attr1670
178060,9449,3135
178062,9543,3149
178121,9073,30837
178170,9241,31020
178175,722,11642
178193,7266,28879
178195,8812,30534
178205,13345,6760
178259,1059,1215
178263,6215,27581
178334,11358,35121
178352,4711,2517
178589,9641,31598
178707,3062,19164attr895
178925,4861,25664attr2068
179065,14027,8113attr1506
179281,5227,26148
179353,695,11586
179490,793,11780attr131
179530,1551,13022
179573,4209,23819
179737,10366,3232
179788,10961,33404
179856,11534,35358
179886,6487,28021attr2393
179888,9357,31145attr3146
180034,5001,25819
180099,4520,24453
180412,9760,31732
180416,779,11720
180482,311,10972
180487,11775,3699
180577,13957,7991
180692,545,11366
180698,7133,28722
180702,13582,7249
180834,1367,12698
180835,1368,12699
180880,1327,1260
180941,2663,18625
181016,4830,25632
181242,6077,27401
181392,6641,28222
181411,13374,6804
181421,985,12024
181586,13851,780attr327
181601,4914,25716
181628,4703,25062
181629,4712,25192
181636,6788,28362
181742,4668,24750
182047,2587,18470attr36
182107,2394,1616attr94
182235,13728,7535
182337,2459,1743
182367,12859,5963attr131
182409,11520,35340
182507,14246,8461
182975,12772,570
183090,3226,19446attr3151
183220,3184,19373
183222,5056,25894
183239,4265,23947
183268,3537,19925
183276,7149,28742
183451,6047,27364
183487,13647,7380
183565,5238,26170
183574,4400,24180
183606,3566,20000
183637,10950,33352
183693,4934,25740
183747,7472,29082attr1926
183802,3158,19329
184030,5975,27244
184059,309,10968
184223,3668,20216
184293,2358,1544
184326,3585,20050
184333,5464,26498
184404,731,11656
184422,5052,25890
184428,9926,31899
184432,4321,24067attr803
184483,14395,924
184590,4834,25637
184728,1642,13166
184813,12221,4511
184898,8309,29853
185007,11116,34287
185140,9789,31762
185149,1857,13500
185223,4376,24141
185229,14070,8186
185282,4559,24526
185283,5356,26338
185317,11634,35652
185344,3433,19728
185381,164,10742
185399,12626,5378
185555,13070,6264
185772,6590,28163
185791,4657,24735
185823,13852,780attr329
185918,14439,970attr47
186033,586,11431
186034,587,11432
186039,13696,7467
186079,11773,3696
186198,6311,27716
186220,2375,1576
186425,1408,12806
186537,9184,30946
186610,9852,31826
186624,11388,35156
186665,6567,28112
186666,6570,28115
186836,3731,20360attr2405
186852,13968,8025
187054,10252,32202attr3226
187074,4530,24463attr130
187229,2112,13876
187237,7980,29542
187400,13383,6827
187682,5680,26809
187933,14216,8400attr1671
188005,9131,30891attr3127
188117,11254,34992
188118,11500,35310
188220,7709,29261attr2773
188308,14394,9235
188309,11100,34198
188345,13291,6660
188375,787,11770
188390,8670,30383
188396,80,10574
188437,10671,32621attr130
188438,10672,32621attr135
188737,12997,6154attr1305
188747,13313,6702
188748,14048,8143
188761,4073,23015
188905,1403,12797
188923,581,11422
188940,6953,28547attr2475
189223,2227,14118
189414,6637,28218
189463,9126,30891attr3117
189707,6165,27499
189748,10784,32731
189857,1569,13046
189908,7387,2900
189911,13798,769
189955,7402,29013attr2067
189958,7664,29211attr2763
189991,6642,28223
190273,13100,6316
190451,11651,35691
190668,228,10844
190703,7101,28697attr2528
190928,6059,27378
191030,7388,29000
191065,4079,23191
191136,13039,6208
191212,11636,35657
191259,11633,35651
191327,10344,32299
191485,11703,35893
191504,1944,13635
191519,10247,322
191803,9192,30954
191833,3507,19865
191871,7442,29053
192014,11053,33893
192351,13086,6285
192454,4512,24443
192600,2170,14017
192601,2296,14441
192624,1450,12870
192657,8760,30475attr3025
192678,10937,33247
192686,12453,5028
192687,13125,6378
192957,12470,507
193112,11810,3789
193113,11811,3790
193273,5457,26485
193331,4797,25580
193365,10915,33111
193506,924,11952
193507,14320,9107
193649,10878,32882
193664,1414,12814
193665,1456,12880
193686,5560,26629
193730,12290,4642
193937,4291,23989
193984,3162,19337
193992,4283,2397attr902
193996,8559,30130attr2987
194017,1337,12632
194192,4621,24621
194219,3792,20457
194277,8470,30038
194280,1040,12128
194392,13778,7642
194454,5845,27078
194607,3999,22454
194686,5803,26984
194698,6538,28084
194703,6901,28490
194778,1568,13043
194779,1688,13250
194878,6387,27837
194887,9858,31832
194965,3268,19490
195094,11471,35236
195321,42,1040
195329,14343,916
195400,13192,6475
195636,7093,28697attr2516
195681,24,1018attr70
195685,10400,32355
195688,14298,903attr391
195701,279,10930attr1663
195774,6163,27497
195903,8525,30098attr2974
195934,728,11650
195953,9187,3095
195965,13510,7088attr1419
195981,2804,18815
196005,1274,12472attr1053
196082,2456,1738
196125,14029,8118
196429,13765,7592
196573,12234,4525attr863
196763,2052,13793
196781,5293,26258
196841,2148,13966
196954,5964,27230
196994,1604,13103
197093,5512,26566
197296,1657,13192
197304,2287,14433
197305,2298,14446
197307,2526,18393
197316,3294,19520
197326,10575,32539
197448,15,1009attr62
197485,5599,26697
197543,2902,18955attr130
197605,3553,19964
197606,3555,19966
197694,8837,30562
197980,5007,25829
198050,5388,26375
198149,6563,28109
198157,9323,31103
198160,10882,32904
198172,717,11636
198302,11617,35614
198314,4553,24519
198346,12713,5570
198372,10449,32402
198374,10694,32644
198477,12873,5968attr1727
198576,10904,33028
198884,5203,26103
199089,11055,33898
199241,12307,4673
199257,6309,27713
199276,8181,29718
199393,6108,27430attr893
199495,5248,26190
199536,6149,27466attr2376
199559,13154,6409
199721,7270,28883
199722,7272,28885
199792,3790,20451
199928,12872,5968attr1278
199937,1132,12280
200216,1093,12199
200379,2199,14079
200469,8675,30391
200586,6033,2734
200658,12127,4319
200716,12268,4609
200718,13499,7072
200886,1783,13384
201056,2109,13871
201073,4218,23851
201262,9423,31269
201265,3688,20269
201267,11484,35277
201372,3935,2204
201472,4915,25717
201654,3872,21527
201742,8845,30568attr3157
201758,158,10737
202050,7911,29464attr469
202055,9928,31900
202178,7386,28999
202181,7881,29437
202257,1236,12420
202330,11532,35356
202406,10160,32118attr1923
202483,6792,28366
202521,13917,7911
202540,2181,14051
202635,7275,28889
202670,11668,35799
202765,3307,19537
202782,13680,7441
202816,9735,31707
202898,1922,13608
203122,167,10748
203164,3009,19091
203395,12556,5247
203593,7586,29157attr2661
203599,9124,30890attr3115
203615,3948,2215attr94
203885,13512,7121
203910,4225,23874
203950,7268,28880
203969,14309,9093
203977,13714,7497
204097,2154,13986
204327,3939,22098
204343,12360,475
204399,977,12014
204412,7211,28811
204546,9185,30947
204742,3846,20920
204744,3900,21620
204752,8614,30311
204858,10162,32118attr1925
204938,6231,27597
204939,6339,27767
205006,6926,28514
205107,10562,32523
205244,7328,2895
205317,4502,2443
205318,4548,2450
205354,13119,6364
205488,12048,4179
205597,2292,14438
205600,12902,6003
205606,8448,30011
205680,12640,5400
205683,13472,7038
205936,5669,26796
206100,5249,26191
206367,13484,7057
206413,11420,35189
206421,3633,20147
206429,6673,28250attr2410
206651,8094,29630
207190,10149,32109
207488,5357,26339
207572,11176,34897
207698,4076,23045
208460,5824,27013attr1330
208509,9239,31018
208514,11643,35665
208710,7366,28988attr2587
208713,7705,29259attr1176
208864,11987,4051
209005,9338,31125
209104,12012,4103
209113,1241,12431
209118,12736,5622
209121,9231,31010
209122,9232,31011
209138,13763,7591
209353,6495,28024attr2401
209526,11022,33760
209630,1386,12762
209632,12494,5127
209646,13281,6641
209839,11710,35912
209947,3457,19797
209974,10753,32700attr130
210019,939,11971
210083,6794,28368
210158,2406,1637
210550,12367,4769
210551,13311,6696
210607,3415,19680
210609,4087,2353
210671,5009,25831
210694,7484,29088attr1926
210759,12811,5847
210773,4510,24440
210775,5890,27139
210803,8625,30324
210849,7852,29414attr2887
210915,6479,28013
211006,10705,32657
211111,13010,6154attr1580
211173,6372,27822attr2390
211174,6394,27851
211253,13716,7516
211420,13445,6946
211486,13452,6957
211541,1571,13050
211749,4630,24647
211765,7019,28607
211794,1228,12410
211848,13377,6815
211925,9037,30791
211978,10293,32241
211989,2999,19080
212016,6021,27310
212062,4078,23129
212235,14440,971
212407,1356,12667
212567,5776,26938
212701,6639,28220
212826,1309,1253
212966,12025,4132
213079,10223,32173attr1925
213146,2638,18562
213204,10154,32114
213219,12816,5857
213378,1080,1217attr1134
213430,8722,30441
213556,11418,35187
213593,10817,32763attr3231
213617,5161,26051
213791,10550,32511
213963,11470,35235
213967,6667,28249attr2410
214061,10471,32426
214062,10635,32596
214197,14014,8099
214204,3033,19123
214344,9744,31716
214360,1737,13317
214397,13088,6289
214585,4297,24015
214718,3928,21909
214864,162,10740
214869,1523,12978
214875,3896,216
214892,14363,9182
214973,6103,27428attr896
215152,6323,27740
215170,9118,30889attr3103
215197,14015,810
215482,13539,7168
215512,13318,6709
215575,6692,28262attr2422
215579,10870,32832
215814,1160,12317
215871,229,10845
215873,1000,12052
215941,1099,12209attr1492
216161,1413,12813
216164,11316,35069
216171,13713,7495
216230,12042,417
216313,2965,19031
216409,3694,20283
216489,5613,26723
216519,12406,4862
216803,8556,30128attr2959
216806,8973,30713attr3025
216810,12342,4711attr893
216923,2468,176
216928,4769,25487
217066,8447,30010
217096,13664,7415
217272,1974,13700
217357,12838,5905
217358,13024,6180
217476,13424,6893
217489,3634,20148
217638,6360,27801
217683,11707,35906
217751,13486,7060
217764,6836,28429
217934,12051,4181
217939,1949,13645
218249,13916,7910
218391,12957,6087
218394,11065,33972
218795,11580,35444
219063,5657,26780
219200,3842,20874
219265,6154,27471
219451,5792,26961
219452,6607,28182
219816,5074,25912
219820,13341,675
220048,5639,26760
220053,8980,30721
220101,8391,29943
220109,3739,2038
220124,8266,29803attr1969
220263,7389,29002
220511,3643,20163
220512,3891,21578
220558,2081,13824
220587,9623,31579attr2983
220676,4527,24462attr131
220686,11278,35030attr131
220809,5279,26243
220869,14265,878
220910,3816,20488
220911,4478,24389
220912,5481,2653
220921,13767,7606
220941,6274,27659
221143,12670,5507
221144,12678,5517
221192,7222,28829
221518,10430,32383
221521,10487,32445
221522,10501,32460
221527,10564,32525
221529,10607,32568
221555,13149,6403
221588,1301,12514
221601,4719,25362
221672,4165,2376
221698,981,1202
221745,4416,24202
221793,11938,3984attr484
221817,8060,29601
221843,14256,8499
221846,757,1169
221909,7764,29305
222001,118,1068
222018,8270,29806
222028,3823,20612
222072,10764,32711
222078,508,11312
222209,4222,23859
222220,4873,25672attr2074
222231,7393,29007
222291,3368,19594
222292,3628,20142
222431,8796,30516
222440,10856,32800attr3233
222496,2364,1552
222619,13942,795
222708,7611,29167attr1925
222844,897,11918
222851,8325,29871
222859,13225,6547
222937,7413,2902
223038,2737,18739
223107,7550,29134
223248,11000,33627
223251,12083,4228
223644,609,11465
223974,3526,19903
223978,4674,24759
224072,13730,7538
224082,13195,6505
224177,2482,17804
224370,5422,26423
224562,3549,19948
224634,12983,614attr1999
224842,7320,28941
225070,12547,521attr84
225102,6162,27493
225173,1694,1326
225244,2210,14092
225362,8947,3068
225585,13279,6639
225587,8512,30084
225746,12458,5044
225752,623,11485
225765,3243,19463
225768,661,11531
225867,1811,13433
226028,11011,33684
226034,4702,2506
226081,4203,23810
226087,12575,5280
226302,7120,28709
226369,12429,4952
226398,9374,31160
226445,4482,24393
226508,10717,32668attr132
226512,11259,34998
226514,11263,35002attr132
226520,14350,9167
226532,2451,1726
226658,10810,32757
226770,6128,27444
226915,12967,6113
227023,1190,12359
227174,2142,13936
227270,12489,5115
227539,1656,13190
227587,4545,24494
227594,8589,30276attr130
227601,11247,34986attr130
227675,3870,21518
227749,5105,25974
227981,11413,35182
227982,11437,35204
228041,1379,12751
228116,818,11817
228166,9945,31910attr1577
228273,12425,4931
228366,10454,32407
228622,8360,29914
228687,10964,33432
228848,2928,18980
228961,11204,34926
229149,5681,26810
229266,13101,6318
229513,11949,3997
229553,4720,25365
229561,9454,31358
229678,995,12039
229864,3848,20988
229901,2360,1546
230200,7414,29020
230265,12073,4209
230315,13965,8018
230411,6124,27440
230531,3571,20014
230770,9324,31104
231060,6551,28097
231749,5773,26934
231820,13665,7416
231861,12853,5955
232000,8237,29772
232087,5038,25868attr2265
232162,12364,4758
232265,120,10682
232518,5836,27063
232605,14277,885attr3312
232658,1259,12453
232715,9189,30951
232755,92,10602
232877,6294,27696
233038,12992,6154attr1297
233089,7668,29214
233224,8484,30053
233288,10925,33173
233337,14213,8396
233369,4046,2282attr132
233374,8576,30188attr132
233389,3319,19554
233643,11482,35274
233644,11488,35291
233646,11562,35393
233647,11565,35396
233905,1574,13058
234087,3698,20298
234088,3701,20308
234089,3704,20313
234147,9622,31579attr2969
234270,9358,31145attr3147
234286,14084,8200
234394,4582,24559
234396,4718,25357
234411,6236,27604
234434,2833,18849
234471,7357,28987attr2837
234476,7750,29291attr2834
234484,14231,8432
234549,11627,35639
234789,8052,29594attr898
235051,6402,27863
235277,13644,7374
235442,5752,26907
235476,6468,27972
235495,630,11493
235508,3835,20840
235550,9934,31904attr3190
235562,10862,32808
235777,7667,29212attr2764
236042,2912,18960attr131
236048,12860,5963attr135
236108,2,1000attr36
236340,6892,28481
236351,11260,35000
236352,11261,35001
236353,11408,35177
236355,11492,35299
236357,11497,35306
236370,12628,538
236372,582,11423
236378,2705,18690
236385,13401,6859
236457,7495,29095attr2622
236697,8773,30490
236733,7648,29201attr2746
236839,11076,34073
236924,5190,26089
237028,7504,29100attr1922
237172,12328,4696attr868
237197,3836,20841
237200,3964,22223
237201,3975,22301
237203,4008,22526
237207,4049,22834
237208,4052,22845
237209,4056,22877
237211,4064,22932
237212,4068,22982
237227,6377,27825
237231,6756,28331
237236,6884,28474
237243,7264,28877
237338,11307,35057
237359,11514,35332
237360,11517,35336
237404,14338,9153
237847,3481,19825
238008,5205,26106
238046,14115,8239
238088,1043,12133
238581,10974,33512
238790,20,1014attr65
238938,5522,26575attr1922
239292,3290,19514
239325,1424,12833
239545,9333,31115
239744,10209,32165
239784,1871,13527
239930,11009,33676
239952,9301,31084attr387
240021,3933,21984
240137,12146,4365
240167,7020,28608
240176,351,11052
240222,4839,25642attr2052
240242,13595,7272
240343,1524,12979
240488,2277,14420
240512,7201,28800
240536,10644,32603
240539,10654,32612
240547,10735,32683
240565,11166,34887
240593,11304,35054
240598,11366,35132
240627,11554,35380
240632,11618,35615
240635,11621,35618
240639,11632,35650
240642,11637,35658
240645,11640,35662
240650,11656,35704
240651,11661,35716
240652,11681,35834
240655,11692,35866
240656,11694,35868
240657,11695,35871
240660,11713,35942
240665,11720,35957
240669,11726,35974
240736,1044,12134
240742,12321,469
240777,12014,4105
240905,13172,6448
241024,10626,32586
241037,12336,470
241038,4984,25799
241214,11118,343
241436,10895,32959
241586,5915,27166
241697,14368,919
241790,12191,4439
241792,337,11014
241932,2284,14430
242166,1263,12459
242334,10432,32385
242335,10448,32401
242406,12522,5175
242668,8811,30533
242812,13441,6941
242827,12095,4250
242967,1663,13201
242990,3406,19659
243025,12779,5725
243198,5501,26555
243205,11034,33815
243454,2253,14139
243456,13393,6840
243521,12430,4954
243819,6098,27426attr898
