,item,item_id
79445,11287,453
79446,12812,1291
79448,24529,4098
79449,24532,4100
79483,18939,2633
79494,27080,5284
79548,29344,7106
79577,3736,10504
79586,27192,5375
79587,27193,5376
79609,13357,1609
79619,6459,11776
79663,32149,9352
79691,18111,2269
79692,25975,4594
79695,28681,6450
79697,29890,7609
79757,19575attr1937,3054
79760,30096,7779
79831,12691,1247
79991,511,11141
80017,28454,6243
80065,29946,7656
80067,30929,8375
80188,20264,3354
80192,2707,5275
80233,4330,10830
80235,4445,10886
80236,4637,10968
80238,18827,2569
80306,13295,1562
80308,26173,4720
80324,35335,10396
80360,29624,7370
80367,30871,8314
80368,31385,8664
80369,31828,9027
80396,2372,3712
80418,285,6288
80421,31672,8880
80429,1033,34
80431,1084,204
80449,6649,11872
80499,27833,5789
80544,31469,8704
80556,31684,8891
80576,11543,613
80577,7905,12455
80585,19187,2822
80607,11824,755
80608,11825,756
80617,2590,4549
80682,21575,3525
80693,4508,10907
80694,135,1695
80700,26215,4742
80709,8140,12578
80710,8141,12579
80783,10900,240
80795,6351,11717
80799,973,12941
80808,927,12898
80846,13030,1423
80878,4410attr837,10863
80902,26761,5096
80973,18869,2593
81013,13005,1402
81082,27710,5717
81083,27722,5724
81100,1011,17
81103,30358,7894
81104,30359,7895
81174,34286,10058
81217,29125,6874
81246,28508,6297
81254,21581,3529
81256,29722,7465
81302,32733,9913
81304,6513,11798
81397,28606,6390
81465,25972,4591
81483,20299,3364
81533,24782,4209
81574,12140,965
81658,7706,12355
81665,27234,5401
81667,28865,6613
81701,18730,2489
81703,28625,6407
81752,29004,6741
81785,886attr29,12791
81801,29350,7110
81856,4829,11061
81857,6427,11758
81900,11466,555
81907,7900,12451
81909,900,12804
81929,2282attr902,3638
81975,5997,11513
82073,29096,6837
82076,29987,7689
82206,26666,5047
82224,29617attr106,7363
82265,18522,2370
82295,28565,6348
82338,7456,12250
82348,1349,1689
82395,20005,3251
82424,32404,9596
82426,28319,6130
82460,24106,3905
82467,6940,12025
82513,11459,548
82534,13264,1545
82657,10823,189
82660,18436,2311
82666,938,12906
82717,33806,10032
82820,11092,342
82845,23877,3791
82860,6876,12003
82963,30938,8384
83001,29465attr88,7204
83010,30360,7896
83019,32254,9458
83026,19166,2796
83027,26865,5169
83040,27568,5621
83125,31089,8507
83179,19579,3057
83200,4893,11082
83251,27933,5863
83262,7930,12476
83286,23703,3701
83291,28400,6195
83369,19524,3008
83378,12023,903
83433,22171,3566
83446,1071,124
83451,30341,7878
83503,13487,1686
83595,32333,9529
83652,8225,12628
83658,12767,1268
83712,11544,614
83736,11094,344
83743,19575attr1934,3053
83810,1148,564
83816,20465,3457
83839,28792,6558
83866,18961attr132,2658
83867,18961attr134,2659
83874,5980,11503
83892,26916,5202
83893,26930,5212
83973,18576,2408
83980,20382,3403
84006,26995,5250
84098,12773,1272
84100,27620,5662
84147,26465,4913
84181,7186,12128
84252,4985,11098
84253,5029,11111
84291,19151,2784
84323,29111attr1927,6860
84336,25778,4462
84348,6670,11888
84359,11141,365
84391,27522,5598
84429,29254attr1177,7018
84497,28920,6663
84646,11569,625
84682,25589,4306
84740,32202attr1328,9404
84774,18975,2666
84776,28846,6598
84829,4117,10726
84895,13070,1449
84897,23899,3803
84899,27523,5599
84965,29861,7583
84981,10926,248
85017,12284,1043
85038,11314attr1692,467
85042,11317attr1702,478
85160,3654,10476
85250,31908,9108
85283,2896,6696
85285,2920,6964
85286,2922,6994
85291,5147,11153
85334,3935,10613
85364,30828,8279
85373,35081,10242
85406,18747,2498
85422,27644,5679
85424,27771,5751
85429,32541,9721
85463,10662,106
85541,13585,1743
85565,24682,4170
85578,28862,6610
85693,7036,12055
85755,28083,5933
85829,28744,6516
85877,28476,6263
85885,12618,1229
85904,2262,3619
85911,28765,6535
85955,1087,220
85962,979,12947
86093,12236,1021
86157,10766,158
86163,19065,2722
86182,7287,12176
86183,7292,12180
86283,7320,12190
86284,7333,12196
86285,7862,12433
86286,28456,6244
86319,23909,3811
86321,990,12956
86346,25414,4260
86602,13423,1644
86607,20482,3469
86642,28228,6040
86643,28230,6043
86644,28233,6045
86657,29092,6833
86661,7135,12103
86662,7138,12104
86667,1550,2151
86704,28520,6310
86740,19772,3146
86741,19772attr795,3147
86750,30297,7847
86760,6672,11890
86769,13488,1687
86782,26202,4737
86787,28569,6352
86803,29592,7334
86806,30784,8252
86840,6159,11620
86865,11403attr778,518
86877,18750,2500
86927,25998,4608
86948,6664,11881
86956,784attr1168,12420
86958,881attr26,12784
86978,30031,7725
86979,30039,7731
86980,5961,11481
86983,9194,12878
87126,27189,5372
87127,27233,5400
87208,25777,4461
87239,3915,10603
87240,501,11101
87242,679,11957
87243,680,11959
87329,11254,442
87349,30690,8180
87426,31619,8833
87478,12256,1029
87501,12554,1217
87565,10709,123
87570,1932,2876
87585,3521,10339
87588,4608,10950
87590,9171,12859
87649,19303,2863
87651,2367attr130,3692
87835,2241,3600
87840,32468,9652
87949,26175,4721
87958,32715,9895
88031,20061,3269
88051,664,11868
88062,1230,1054
88090,29742,7486
88103,32312,9509
88184,31239,8609
88267,18531,2379
88270,12374,1103
88291,2078,3480
88303,7525,12282
88346,2974attr644,7492
88374,10970,278
88375,12961,1382
88380,31107,8525
88383,983,12952
88387,30030,7724
88490,5191,11183
88491,12156,979
88503,19824,3172
88543,4454,10888
88559,8150,12584
88626,30017,7717
88629,10552,58
88631,13078,1452
88696,24067attr804,3877
88708,4290,10813
88766,13097,1466
88778,7047,12058
88790,2231,3589
88793,31529,8753
88916,29907,7620
88989,13111,1476
88995,24734,4183
89038,28251attr2412,6070
89040,4875attr60,11076
89078,19098,2752
89180,31032,8454
89252,19134,2773
89267,32658,9839
89272,5947,11476
89284,18753,2503
89295,6305,11695
89338,10661,105
89342,28068,5922
89376,13148,1491
89414,1240,1121
89416,19448,2948
89426,31551,8771
89517,23949,3829
89576,7163,12117
89639,30333,7876
89700,23705,3702
89710,12435,1144
89729,32467,9651
89775,26553,4966
89799,30353,7890
89802,5511,11313
89805,5994,11510
89824,6852,11981
89921,28988attr2596,6724
89993,5577,11357
90091,4441,10884
90183,12176,991
90312,1154,612
90366,28567,6350
90400,28250attr2411,6066
90459,11489,571
90477,6559,11828
90522,26857,5166
90575,6868,11997
90650,4666,10983
90679,10895,235
90690,24300,3993
90703,30628,8124
90758,3867,10575
90798,6154attr1311,11612
90799,7315,12188
90843,5324,11252
90964,32791,9970
90970,1916,2789
90971,29950,7660
90986,3985attr486,10648
91025,23718,3711
91039,11963,856
91040,11970,861
91044,18762,2510
91045,18766,2514
91046,18772,2519
91051,19821,3169
91053,19830,3175
91060,28916,6662
91063,30565,8066
91073,32038,9245
91078,32341,9535
91100,35172,10307
91104,4516,10911
91109,7207,12144
91110,7488,12271
91182,1496,2122
91226,18938,2632
91233,27480,5581
91236,27780,5758
91283,31903,9102
91289,5088,11136
91301,1518,2132
91305,28499,6287
91371,8137,12574
91407,6561,11830
91503,18513attr106,2359
91557,18775,2522
91582,29201attr2747,6971
91595,29555attr2911,7287
91641,19607,3081
91679,28627,6409
91680,30898,8348
91807,4037,10684
91978,27131,5319
91993,6254,11665
91995,6257,11667
91996,6259,11669
92022,25805attr2173,4489
92059,6215,11648
92114,19814,3163
92124,2929,7056
92162,18742,2494
92207,11948,846
92227,6405,11749
92235,2090,3489
92275,4215,10780
92421,28201,6018
92433,31051,8473
92448,31896,9092
92473,29043,6780
92702,13562,1729
92760,13749,1829
92761,1547,2149
92765,30327,7871
92774,11964,857
92841,25779,4463
92861,18547,2385
92973,31167,8574
92998,11059,316
93068,11926,831
93260,25509,4285
93359,6530,11808
93429,23831,3781
93441,13874,1920
93524,2759,5641
93527,2789,5827
93541,29967,7671
93558,13080,1453
93650,31835,9034
93742,30892attr3135,8342
93757,29340,7103
93760,7476,12264
93823,13736,1818
93824,2303,3654
93846,20223,3339
93858,28463,6251
93892,21559,3513
93894,27282,5431
93935,24726,4176
93979,24553,4110
93981,2938,7125
93985,772,12358
93995,26192,4731
94019,20398,3411
94020,2887,6617
94047,12552,1215
94056,26363,4851
94078,19692,3115
94084,24538,4103
94101,31876,9074
94239,13809,1884
94274,12916,1350
94276,13958,1952
94283,4104,10719
94426,29832,7561
94539,27241,5406
94546,2932,7087
94574,2286,3642
94575,26658,5041
94576,30470,7984
94650,4198,10768
94713,22169,3565
94773,30128attr2983,7810
94801,31697,8899
94911,30904,8355
94912,31591,8813
94967,29970,7673
94970,30188attr902,7826
95018,5098,11138
95029,29468,7207
95037,2605,4646
95084,1492,2119
95133,6862,11990
95174,27849attr136,5798
95196,28967,6699
95316,6154attr1319,11615
95322,1541,2144
95331,30500,8009
95471,18794,2543
95475,5281,11227
95615,13783,1861
95654,34995,10182
95656,35028,10195
95710,11434,536
95719,974,12942
95722,12493,1181
95776,20463,3456
95783,5393,11282
95809,26513,4943
95833,14081,1995
95838,29021,6764
95841,6133,11587
95912,23739,3725
95923,28461,6249
95926,28563,6346
95990,19420,2921
95994,25573,4298
96037,19574attr132,3047
96038,19574attr795,3049
96044,5977,11499
96053,32689,9869
96056,32732,9912
96152,27655,5683
96156,11374,496
96306,13844,1904
96333,28897,6644
96357,5970,11496
96402,30070,7758
96494,19023,2696
96528,35117,10270
96621,28781,6551
96688,13415,1643
96750,12794,1280
96756,4467,10893
96810,28213,6026
96812,7861,12432
96928,28276,6097
96935,11089,339
97039,30726,8203
97047,11435,537
97110,2726,5419
97111,2728,5429
97226,32232,9435
97248,28202,6019
97249,28203,6020
97251,28221,6034
97311,32410,9601
97508,28733,6507
97546,28901,6649
97741,29918,7629
97780,32170attr1926,9373
97814,12862,1319
97861,7061,12069
97891,25380,4246
97925,20158,3310
97963,27004,5258
97985,7534,12286
98075,3944attr84,10624
98118,3906,10598
98185,4828,11060
98255,11504,585
98284,29082attr1923,6817
98301,1672,2201
98309,2086,3484
98321,28262attr2420,6082
98328,28519,6308
98362,6295,11691
98467,27158,5346
98519,28077,5930
98628,7156,12113
98748,7656,12342
98752,883,12786
98778,19025,2697
98781,20051,3264
98803,30928,8374
98950,7943,12482
98974,25946,4573
98984,18935,2630
98986,25621,4326
99022,29768,7505
99087,12137,961
99096,683,11971
99097,689,12008
99110,29218,6992
99119,1327,1547
99178,12692,1248
99182,23785,3762
99188,28119attr84,5972
99355,12482,1177
99444,31057,8477
99447,26469,4916
99539,29988,7690
99584,30576,8080
99670,8442,12755
99696,9190,12874
99717,10776,162
99718,10780,165
99722,18430,2307
99797,18761,2509
99841,32282,9483
99842,32283,9484
99847,32337,9532
99854,32519,9702
99856,32579,9762
99902,27501,5585
99922,1039,38
99923,1070,118
99954,2610,4684
99963,13744,1825
100002,7842,12418
100068,5578,11358
100162,29165attr2701,6933
100193,813attr45,12576
100244,19342,2891
100256,29312,7079
100258,30352,7889
100374,24588,4137
100389,32446,9632
100429,32270,9472
100592,19438,2936
100601,30437,7955
100663,28825,6582
100774,26586,5001
100775,26604,5015
100779,32390,9582
100848,1367,1788
100933,34967,10161
100951,12843,1308
101008,28249attr2411,6060
101030,5322,11250
101136,7405,12226
101169,23983,3847
101472,18836,2576
101529,26389,4874
101561,28697attr2536,6471
101668,28445,6234
101673,892,12797
101710,25954,4578
101802,24030,3861
101999,19970,3240
102011,27153,5341
102014,30041,7733
102029,3921,10609
102196,24371,4012
102197,24373,4013
102314,29149attr1924,6909
102330,28719,6496
102345,1572,2159
102361,29671,7410
102395,13503,1698
102452,34919attr3265,10136
102498,30371,7905
102510,30886,8324
102574,13359,1610
102625,12289,1046
102626,12293,1049
102647,28697attr2543,6476
102660,24427,4044
102692,18579,2410
102811,1917,2798
102826,7059,12068
102854,26858,5167
102949,30403,7924
102995,11803,735
103014,31470attr3175,8706
103016,666,11878
103018,1085attr78,217
103048,20461,3454
103070,1132,480
103075,5985,11505
103108,4546,10932
103127,24383,4020
103163,1050,48
103183,1744,2235
103195,20081,3280
103218,27605,5653
103239,30349,7887
103261,32378,9570
103265,32514,9697
103296,5656,11390
103373,19546,3024
103411,21572,3523
103481,28460,6248
103491,11641,659
103500,7248,12157
103502,34891,10106
103507,11675,680
103531,2271,3629
103553,35292,10380
103576,24589,4138
103630,26960,5230
103665,20136,3297
103691,30936,8382
103738,28345,6154
103886,18960,2655
103889,20317,3371
103919,5682,11401
103997,30003,7704
104016,20193,3326
104101,12424,1139
104112,28697attr2524,6465
104170,2725,5410
104177,2764,5674
104204,32524,9707
104250,20280,3359
104459,28137,5984
104497,3884,10587
104557,11454,545
104598,28308,6122
104619,10930,250
104620,10946,265
104622,11617,650
104626,19822,3170
104628,7271,12168
104678,13261,1542
104699,19069,2725
104723,28119attr469,5971
104736,7970,12487
104816,24611,4147
104819,25603,4313
104856,6204attr133,11640
104857,6204attr799,11641
104874,19449,2949
104882,7257,12162
104899,6828,11970
105042,13364,1614
105105,1958,3058
105115,24045,3865
105116,2940,7136
105158,3063,8126
105313,503,11112
105487,12390,1111
105489,12394,1115
105497,5724,11415
105507,777,12383
105677,13721,1807
105778,2398,3844
105780,28224,6037
105803,18901,2611
105804,18902,2612
105812,28580,6362
105922,30120,7801
105948,18898,2609
105971,19324,2879
105983,13162,1500
105985,23825,3778
105990,3313,10000
105993,25947,4574
105998,2732,5452
106041,819,12601
106044,949,12917
106081,10880,226
106174,27229,5398
106219,35179,10312
106279,7424,12234
106385,26227attr2304,4752
106399,30592,8093
106406,35529,10438
106460,2973,7473
106461,696,12038
106482,19274,2850
106550,13542,1716
106657,29388,7131
106666,12504,1187
106738,30347,7885
106748,19122,2765
106766,26554,4967
106806,20412,3417
106855,30509,8017
106880,1667,2197
106892,5462,11295
106906,20453,3450
106935,5120,11146
107017,11679,682
107125,12845,1310
107127,31185,8580
107162,18831,2573
107197,18647,2437
107199,28505,6294
107200,34893,10108
107201,4242,10794
107209,28091,5941
107225,2287,3643
107246,7147,12109
107294,6236attr135,11656
107303,29273attr2789,7040
107305,29414attr2879,7147
107345,19083,2738
107348,19581,3060
107353,24446,4056
107372,31861,9059
107392,7874,12439
107407,28062,5917
107412,29555attr2910,7286
107415,29558attr2926,7299
107463,12807,1288
107479,26181,4724
107618,2955,7278
107622,3057,8073
107662,2918,6955
107697,27291,5438
107698,28660,6431
107732,2860,6383
107776,19515,3002
107786,12542,1210
107842,29594attr894,7336
107852,19580,3059
107927,25944,4571
107956,2221attr84,3575
107986,7066attr1413,12075
107991,23881,3794
108051,1200,883
108060,34270,10056
108087,28022attr678,5889
108105,31164,8571
108167,20459,3453
108191,31595,8815
108205,11144,367
108228,30535,8041
108235,2272,3630
108243,13370,1618
108264,19527,3011
108315,1531,2137
108318,27119,5311
108347,31533,8757
108529,18850,2586
108586,5772,11423
108606,24311,3999
108893,35219,10349
108894,35221,10352
108895,35223,10353
108997,13533,1711
109000,18563,2400
109002,18711,2475
109013,20137,3298
109016,24484,4081
109018,25858,4527
109024,27015,5264
109031,28797,6563
109040,31086attr1476,8504
109052,32593,9775
109071,32697,9877
109073,32699,9879
109075,32702,9882
109086,33161,10001
109089,34882,10098
109091,34931,10140
109094,34936,10144
109097,35052,10218
109099,35178,10311
109107,9094,12821
109132,1208,928
109150,27254,5415
109193,7586,12319
109257,18903,2613
109286,30527,8033
109435,27549,5603
109509,7974,12488
109533,397,10641
109534,4814,11056
109549,10713,127
109596,814attr30,12582
109640,18643,2436
109663,28988attr2578,6718
109664,28988attr2579,6719
109678,32520,9703
109688,18695,2464
109689,7409,12229
109804,18840,2580
109814,12469,1165
109815,12790,1279
109821,1591,2166
109822,1593,2168
109855,4083,10709
109908,27092,5287
109971,14447,2090
109973,20027,3254
109976,5634,11379
109978,6653,11874
110136,10816,182
110188,28465,6253
110190,28471,6259
110191,28479,6266
110330,18448,2322
110383,31803,9003
110422,31596,8816
110444,32716,9896
110474,12340,1079
110488,6138,11590
110581,2225,3581
110584,7384,12219
110585,7395,12223
110618,3520,10329
110625,13090,1460
110657,24732,4181
110677,11314attr1686,465
110783,5036,11113
110878,24088,3896
110978,19499attr1916,2983
110990,906,12813
110995,32376,9568
111045,29079,6814
111047,29263,7028
111051,31892,9088
111139,2375,3728
111141,28892attr2573,6639
111169,31280,8622
111242,22697,3624
111243,22700,3627
111338,30889attr3107,8330
111554,19812,3162
111660,27207,5387
111691,2260attr142,3618
111735,19173attr893,2806
111775,19608,3082
111816,13829,1899
111819,346,10068
111820,347,10071
111822,364,10462
111848,1762,2242
111852,26889,5181
111881,32344,9537
111899,24217,3974
111940,35295,10382
111941,35364,10407
111958,6013,11531
111983,19575attr1640,3052
112107,26458,4906
112159,12389,1110
112160,12461,1160
112167,11595,640
112204,14055,1981
112209,3907,10599
112288,30978,8417
112355,30902,8353
112384,25753,4443
112421,30314,7860
112429,5237,11205
112431,11149,372
112449,7153,12111
112465,19454,2954
112471,26603,5014
112476,30071,7759
112480,31818,9017
112574,26367,4855
112593,30023,7720
112660,28572,6355
112664,28576,6359
112686,8345attr1531,12706
112743,27136,5324
112906,26464,4912
112908,30330,7874
112938,30361,7897
112958,5811,11434
112987,7730,12363
113000,3564,10442
113002,5766,11421
113003,5836,11438
113014,18662,2447
113015,20390,3409
113018,502,11105
113024,23962,3836
113202,27583,5635
113205,28502,6291
113216,26983,5242
113276,29339,7100
113282,35170,10306
113378,30001,7702
113524,12811,1290
113678,32513,9696
113717,149,2117
113733,10623,95
113740,11105,346
113787,7557,12305
113833,7148,12110
113932,2742,5516
113933,2746,5563
113935,27839,5794
113997,18993,2674
114054,8226,12629
114408,24089,3897
114444,12112,941
114462,4052,10696
114516,26362,4850
114518,26364,4852
114542,5107,11139
114552,27688attr130,5695
114644,32172attr1926,9376
114667,18800,2550
114746,20383,3404
114767,10893,233
114828,30891attr3125,8337
114834,10851,213
114897,1646,2187
114914,7812,12407
114927,426,10800
114990,1500,2124
115057,19470,2964
115059,26890,5183
115102,28488,6276
115139,1489,2116
115204,7016,12049
115231,19998,3247
115236,25931,4568
115338,30376,7907
115423,12087,930
115425,12855,1316
115429,21979,3556
115431,2215attr84,3562
115448,5113,11142
115462,7677,12349
115500,12652,1240
115623,1741,2233
115646,2585,4519
115671,2240,3599
115818,28457,6245
115852,35088,10246
115867,28998attr2786,6737
115898,30000,7701
115899,30043,7735
115907,31922,9130
115931,34898,10113
116084,6297attr1328,11694
116091,26420,4892
116161,12349,1087
116177,26886,5178
116258,24151,3934
116311,32761,9939
116531,28789,6556
116536,32646,9829
116592,25861,4529
116641,12949,1373
116646,2289,3644
116647,2292,3646
116777,28988attr2585,6721
116778,28988attr3082,6726
116812,12248,1026
116852,27171,5357
116870,586attr777,11448
116872,586attr779,11450
116969,30021,7719
117022,806,12526
117069,13657,1782
117071,25523,4288
117072,26297,4799
117165,17968,2262
117202,12386,1108
117222,28092,5942
117303,31539,8760
117445,436,10841
117537,19002,2680
117548,28697attr2541,6475
117573,32391,9583
117625,30502,8011
117778,30536,8042
117879,5442,11290
117881,29160,6925
117891,30807,8262
117906,29555attr2912,7288
118038,32111attr1924,9313
118040,32170attr1923,9372
118043,32598attr1924,9780
118185,18572,2406
118188,20399,3412
118193,7482,12266
118194,10935,255
118195,11303,458
118205,8329,12695
118318,12135,959
118321,31355,8638
118323,323,9496
118324,3291,9992
118330,19186attr895,2821
118416,5201,11187
118599,31689,8894
118683,4305,10822
118800,19322,2878
118871,25800,4483
119022,32569,9752
119041,32557attr3227,9737
119092,31549attr1924,8768
119106,29880,7599
119243,29315,7082
119245,4351,10837
119348,13737,1819
119394,7518,12278
119432,28375,6182
119434,31588,8809
119470,26926,5208
119584,32389,9581
119598,13028,1422
119639,5138,11150
119640,7472,12263
119674,26770,5103
119710,34868attr3262,10092
119751,18971,2664
119753,24310,3998
119756,32998,9994
119761,5642,11381
119767,32491,9673
119852,25898,4548
119937,7294,12182
119958,32567,9750
119974,7274,12171
119977,11289,455
119978,1137,495
120055,7919attr94,12466
120110,25811,4491
120120,30680,8171
120174,31386,8665
120253,31511,8742
120300,1545,2147
120317,7329,12193
120527,20057,3267
120539,28439,6229
120540,28458,6246
120552,316,8820
120555,319,9098
120556,320,9209
120558,32316,9513
120559,32561,9744
120560,326,9782
120562,337,10027
120570,5768,11422
120611,31599,8819
120668,11093,343
120766,2264,3620
120809,30835,8285
120844,5587attr804,11367
120851,12640,1234
120863,1402,1970
120922,463,10967
121013,30475attr3013,7989
121166,12302,1055
121246,30580,8083
121318,32722,9902
121335,13767,1843
121340,26470,4917
121342,30616,8112
121409,32434,9622
121432,1703,2223
121569,18466,2343
121575,24558,4115
121624,3526,10371
121762,11314attr577,473
121859,662,11857
121998,26387,4872
121999,28071,5925
122115,12900,1342
122132,27766,5746
122171,25711,4410
122181,13065,1444
122390,31009,8432
122425,27822attr2392,5779
122484,29201attr2069,6968
122667,30654,8149
122694,7403,12224
122831,11640,658
122904,3648,10470
122973,12538,1207
123019,27822attr2391,5778
123104,614attr804,11598
123170,5230,11204
123190,6435,11762
123287,28587,6369
123379,334,10010
123506,24306,3997
123581,31012,8435
123640,20231,3343
123641,5284,11229
123700,12357,1092
123778,1675,2204
123831,8319,12691
123842,30590,8092
123873,29463attr84,7198
123886,5664,11393
123887,7536,12288
123899,12345attr1723,1082
123967,7410,12230
123970,31187,8582
124022,35357,10403
124048,11672,677
124070,27606,5654
124363,1784,2255
124490,29320,7088
124607,28703,6482
124625,26139,4699
124639,8436,12752
124671,13822,1895
124672,13825,1897
124673,13994,1958
124704,26499,4935
124711,26885,5177
124714,27016,5265
124716,27269,5421
124717,27598,5650
124722,28954,6692
124723,28955,6693
124734,30186,7823
124755,32063,9268
124770,32775,9953
124793,35032,10199
124794,35106,10260
124795,35132,10275
124796,35136,10278
124797,35137,10279
124798,35141,10283
124799,35182,10314
124802,35291,10379
124804,35294,10381
124808,35355,10402
124809,35358,10404
124812,35369,10408
124814,35390,10418
124815,35393,10420
124816,35396,10422
124825,6399,11744
124826,6700,11901
124893,24749,4192
124921,20063,3270
124981,19773,3148
125009,26914,5200
125332,31722,8924
125337,3985attr488,10650
125500,701,12047
125563,28470,6258
125698,14011,1966
125709,12981,1395
125805,30636,8133
125929,28944,6682
125962,1567,2155
126028,26221,4745
126228,31566,8785
126291,35094,10250
126324,21055,3494
126362,13465,1675
126377,25449,4279
126378,25457,4281
126401,26702,5060
126712,31530,8754
126755,28484,6272
126766,7902,12453
126806,26365,4853
126809,26369,4857
126810,26371,4858
126887,27897,5835
126899,29147attr1924,6905
126904,29167attr1924,6940
126949,23789,3765
126969,34975,10167
127049,12161,982
127054,31988,9198
127082,30306,7854
127104,24156,3937
127126,27867,5810
127160,20418,3424
127182,13806,1881
127183,19115,2760
127206,614attr1998,11594
127226,13309,1574
127244,19566,3037
127279,6440,11767
127313,12838,1303
127416,32329,9526
127451,30446,7964
127564,30409,7930
127723,28559,6341
127770,30727,8204
127827,23781attr1986,3754
127859,21050,3493
127861,29361,7120
127988,2679,5118
128070,10699,117
128084,418,10753
128108,6050attr1282,11551
128112,8400attr1670,12734
128123,32203,9406
128181,30837,8287
128215,8441,12754
128225,31020,8443
128230,11642,660
128248,28879,6626
128250,30534,8040
128260,6760,11931
128298,11080,332
128299,27581,5633
128336,29556attr2919,7293
128502,31598,8818
128546,35318,10388
128629,2388,3793
128736,25664attr2068,4366
128832,8113attr1506,12562
128934,30069,7757
128987,29210,6982
129019,27140,5328
129027,26148,4709
129070,11586,636
129212,13022,1419
129348,3232,9517
129493,19443,2938
129546,24453,4061
129688,27810,5772
129795,31732,8934
129799,11720,713
129855,10972,279
129860,3699,10491
130008,11366,494
130014,28722,6499
130018,7249,12158
130113,12698,1250
130114,12699,1251
130147,1260,1222
130182,221,3560
130222,25632,4336
130242,30825,8276
130252,5802,11428
130255,895,12799
130473,28222,6035
130486,6804,11960
130599,27525,5601
130617,780attr327,12402
130650,25062,4224
130651,25192,4232
130658,28362,6170
130706,26268,4778
130729,24750,4194
130822,2791,5848
130971,18470attr36,2349
131179,1739,2232
131180,1743,2234
131306,8461,12761
131477,19562,3033
131491,4231,10787
131522,19770,3145
131735,19446attr3151,2942
131861,19925,3226
131869,28742,6514
132003,27364,5476
132032,7380,12218
132093,26170,4719
132102,24180,3950
132134,20000,3248
132165,33352,10008
132201,25740,4434
132243,29082attr1926,6819
132284,19329,2881
132456,27244,5408
132485,10968,277
132606,20216,3338
132674,26498,4934
132705,11656,667
132721,25890,4540
132727,31899,9097
132731,24067attr803,3876
132738,28692,6457
132775,4240,10791
132782,924,12894
132854,25637,4340
132947,13166,1503
132965,12311,1063
132986,4511,10910
133045,2299,3650
133054,29853,7579
133197,28842,6596
133213,31762,8963
133222,13500,1696
133285,24141,3927
133305,24526,4097
133359,19728,3128
133410,5378,11274
133540,6264,11673
133721,28163,5985
133752,780attr329,12403
133819,970attr47,12938
133905,11431,534
133906,11432,535
133911,7467,12258
133942,3696,10489
133995,6555,11825
134034,27716,5720
134185,12806,1287
134225,26090,4675
134305,31826,9025
134318,35156,10294
134339,28115,5966
134425,29247,7011
134476,20360attr2405,3392
134486,8025,12506
134647,32202attr3226,9405
134658,30626,8122
134664,24463attr130,4071
134791,13876,1922
134799,29542,7270
134805,12266,1034
134812,35230,10360
134813,8479,12768
134937,6827,11969
134992,3108,8497
135264,35036,10203
135268,7744,12373
135274,8468,12765
135336,33709,10028
135356,8400attr1671,12735
135410,30915,8363
135415,19104,2757
135421,30891attr3127,8338
135602,9235,12893
135624,6660,11879
135645,11770,720
135651,30383,7912
135655,10574,77
135696,32621attr130,9805
135697,32621attr135,9806
135919,6702,11902
135920,8143,12580
135974,5323,11251
136013,12797,1282
136031,11422,530
136108,30756,8234
136275,14118,2021
136399,28218,6031
136437,30891attr3117,8334
136653,32731,9911
136704,13046,1436
136707,30579,8082
136740,26425,4897
136742,2900,6738
136745,769,12354
136964,6316,11700
137057,24412,4040
137182,10844,207
137213,28697attr2528,6468
137402,27378,5488
137455,29000,6739
137492,28583,6365
137530,6208,11644
137720,18670,2452
137904,26383,4869
137912,29114,6864
137972,30954,8396
137986,13453,1667
138002,19865,3197
138040,29053,6789
138221,13762,1838
138253,13117,1477
138390,1588,2163
138467,24443,4053
138469,28743,6515
138516,6011,11529
138548,1544,2146
138589,14017,1968
138590,14441,2087
138624,25613,4322
138650,5028,11110
138651,6378,11724
138660,24152,3935
138803,507,11125
138870,26016,4622
138912,3789,10526
138913,3790,10527
138917,31184,8579
139061,25580,4304
139287,12814,1292
139288,12880,1331
139305,26629,5020
139306,27808,5769
139345,4642,10973
139421,9150,12841
139478,23989,3849
139479,23992,3852
139488,8048,12518
139506,29414attr2895,7152
139607,35027,10194
139662,24621,4153
139681,20457,3451
139729,30038,7730
139732,12128,954
139858,20209attr1954,3334
139873,27078,5282
140035,26984,5243
140047,28084,5934
140052,28490,6278
140127,13043,1435
140128,13250,1536
140170,708,12089
140219,27837,5792
140223,28021attr2393,5887
140228,31832,9031
140588,1040,39
140596,916,12848
140746,5478,11299
140882,903attr391,12810
140984,35376,10411
141059,28534,6319
141065,11650,664
141084,3095,8391
141096,7088attr1419,12092
141112,18815,2558
141136,12472attr1053,1169
141184,28867,6615
141310,35097,10252
141486,7592,12324
141588,4525attr863,10922
141633,35238,10367
141757,27499,5584
141855,27230,5399
141884,13103,1470
142161,32539,9719
142273,26697,5056
142321,18955attr130,2647
142356,25662,4363
142411,30562,8064
142413,30893,8344
142668,26375,4862
142736,1558,2153
142745,2081,3481
142752,28109,5959
142759,31103,8522
142762,32904,9991
142773,11636,655
142874,24519,4091
142904,5570,11354
142917,32402,9594
142956,30656,8151
142967,1698,2219
143540,4673,10985
143555,27713,5718
143558,30025,7722
143663,27430attr893,5533
143730,26190,4729
143771,27466attr2376,5571
143794,6409,11752
143854,31448,8691
143980,20451,3449
144001,26758,5093
144094,12280,1040
144298,3650,10472
